id,year,award,prefix,name,gender,place,state,stateClass,indiaClass,area,areaClass
505,1966,Padma Shri,Shri,Kishan,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Sports,sports
1489,1977,Padma Shri,Kum.,Meena,Female,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Sports,sports
1845,1986,Padma Shri,Shri,Mohammed,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Sports,sports
148,1958,Padma Bhushan,Maharaj,Vijaya,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Sports,sports
3868,2012,Padma Shri,Shri,Zafar,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Sports,sports
912,1971,Padma Shri,Dr.,Coorg Narasimhaiengar Krishna Murthy,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
611,1968,Padma Bhushan,Shri,Gujar Mal Modi,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
3621,2010,Padma Shri,Shri,Irshad,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
1795,1985,Padma Shri,Shri,Jadunath,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
2078,1990,Padma Shri,Shri,Mohammad Swaleh Ansari,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
513,1966,Padma Shri,Shri,Ramprasad Ramchand Khandelwal,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
1912,1988,Padma Bhushan,Col.,Satya Pal Wahi,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
585,1967,Padma Shri,Shri,Ved Rattan Mohan,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
907,1971,Padma Bhushan,Shri,Ved Rattan Mohan,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Trade and Industry,trade-industry
3904,2013,Padma Bhushan,Ustad,Abdul Rashid Khan,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3725,2011,Padma Shri,Shri,Ajoy Chakrabarty,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
533,1967,Padma Bhushan,Shri,Ali Akbar Khan,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1954,1989,Padma Vibhushan,Ustad,Ali Akbar Khan,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
867,1971,Padma Vibhushan,Ustad,Allauddin Khan,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1903,1987,Padma Shri,Smt.,Aparna Sen,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
1932,1988,Padma Shri,Shri,Bikash Bhattacharjee,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3789,2012,Padma Bhushan,Shri,Buddhadev Das Gupta,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1244,1974,Padma Bhushan,Shri,Chintamani Kar,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
147,1958,Padma Bhushan,Kumar,D.P. Roy Choudhry,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
167,1958,Padma Shri,Shri,Debaki Kumar Bose,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1245,1974,Padma Bhushan,Shri,Dhiren Ganguli,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3666,2011,Padma Bhushan,Shri,Dwijen Mukherjee,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1546,1981,Padma Shri,Shri,Gambhir Singh Mura,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
4218,2016,Padma Vibhushan,Dr. (Mrs),Girija Devi,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
4218,2017,Padma Vibhushan,Dr. (Mrs),Girija Devi,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
20,1954,Padma Bhushan,Shri,Jamini,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1685,1984,Padma Bhushan,Shri,Jnan Prakash Ghosh,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1136,1972,Padma Shri,Smt.,Juthika,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
1346,1975,Padma Shri,Prof.,Kalpatthi Ganapathi Subramanyan,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1856,1986,Padma Shri,Smt.,Kanika,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
3792,2012,Padma Bhushan,Shri,Khaled,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
2339,1992,Padma Shri,Smt.,Meera,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
1525,1981,Padma Bhushan,Shri,Mrinal,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
8,1954,Padma Vibhushan,Shri,Nandlal,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1828,1986,Padma Bhushan,Ustad,Nasir Aminuddin Dagar,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3626,2010,Padma Shri,Shri,Nemai,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1661,1983,Padma Shri,Shri,Nepal,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
654,1968,Padma Shri,Shri,Nikhil,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1871,1987,Padma Bhushan,Shri,Nikhil Ranjan Banerjee,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3491,2009,Padma Shri,Shri,Niranjan,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
834,1970,Padma Shri,Shri,Pankaj Kumar Mullick,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
410,1964,Padma Shri,Shri,Pratul Chandra Sorcar,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3960,2013,Padma Shri,Shri,Purna Chandra Das,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
785,1970,Padma Bhushan,Shri,Ramkinkar,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
4111,2014,Padma Shri,Smt.,Rani Karnaa Nayak,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
3137,2006,Padma Shri,Ustad,Rashid,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
843,1970,Padma Shri,Shri,Ritwik,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
4045,2014,Padma Shri,Ms,Sabitri,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
736,1969,Padma Shri,Shri,Sachin Dev Burman,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1762,1985,Padma Bhushan,Shri,Santidev,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3510,2009,Padma Shri,Smt.,Saoli,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
173,1958,Padma Shri,Shri,Satyajit,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
439,1965,Padma Bhushan,Shri,Satyajit,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1383,1976,Padma Vibhushan,Shri,Satyajit,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
2217,1992,Bharat Ratna,Shri,Satyajit,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
190,1959,Padma Bhushan,Shri,Sisir Kumar Bhaduri,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
787,1970,Padma Bhushan,Shri,Sombhu,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3161,2007,Padma Bhushan,Late Prof.,Somnath,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
2860,2004,Padma Bhushan,Shri,Soumitra,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1853,1986,Padma Shri,Shri,Subrata,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1140,1972,Padma Shri,Smt.,Suchitra,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
4100,2014,Padma Shri,Shri,Sunil,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
4047,2014,Padma Shri,Ms,Supriya,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
1124,1972,Padma Shri,Shri,Surendra Nath Banerjee,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3501,2009,Padma Shri,Shri,Suresh,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
2332,1992,Padma Shri,Shri,Tapan,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
2089,1990,Padma Shri,Shri,Tarun,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
993,1971,Padma Shri,Smt.,Tripti,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
3599,2010,Padma Shri,Pandit,Ulhas,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
3768,2011,Padma Shri,Smt.,Usha,Female,West Bengal,West Bengal,west-bengal,india,Arts,arts
852,1970,Padma Shri,Shri,Vijaya Raghava Rao,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1611,1983,Padma Bhushan,Pt,Vishnu Govind Jog,Male,West Bengal,West Bengal,west-bengal,india,Arts,arts
1348,1975,Padma Shri,Shri,Ajit Chandra Chatterjee,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
323,1962,Padma Shri,Shri,Amalananda Ghosh,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
392,1964,Padma Bhushan,Shri,Anil Bandhu Guha,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1146,1973,Padma Vibhushan,Smt.,Basanti Devi,Female,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1035,1972,Padma Bhushan,Shri,Benoy Bhushan Ghosh,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
482,1966,Padma Bhushan,Shri,Bhabani Charan Mukharji,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
757,1970,Padma Vibhushan,Dr.,Binay Ranjan Sen,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
318,1962,Padma Shri,Dr.,Bishnupada Mukerji,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1082,1972,Padma Shri,Shri,Chandra Shekhar Samal,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1194,1973,Padma Shri,Shri,Dalip Kumar Sengupta,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1084,1972,Padma Shri,Shri,Debdulal Bandopadhyay,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1195,1973,Padma Shri,Shri,Debi Prasad Mukherji,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1394,1976,Padma Bhushan,Shri,Devendra Sen,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1821,1986,Padma Bhushan,Shri,Gulshan Lal Tandon,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1282,1974,Padma Shri,Shri,Himansu Kumar Banerjee,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1200,1973,Padma Shri,Shri,Jayant Kumar Bagchi,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
415,1965,Padma Vibhushan,Gen.,Jayanto Nath Chaudhuri,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1094,1972,Padma Shri,Shri,K.C.,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1095,1972,Padma Shri,Shri,Kamal Kanti Naskar,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
571,1967,Padma Shri,Shri,Kiron Chandra Banerjee,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
894,1971,Padma Bhushan,Shri,Monindra Nath Chakravarti,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1983,1989,Padma Shri,Shri,Nima Namgyal Lama,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1520,1981,Padma Bhushan,Dr.,Prabhat Kumar Mukherjee,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1110,1972,Padma Shri,Shri,Pradip Kumar Banerjee,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
374,1963,Padma Shri,Shri,Purnendu Kumar Banerjee,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
138,1957,Padma Shri,Shri,Samarendranath,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
335,1962,Padma Shri,Shri,Santu Jouharmal Shahaney,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
438,1965,Padma Bhushan,Shri,Santu Jouharmal Shahaney,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
1161,1973,Padma Bhushan,Shri,Sudhir Krishna Mukherjee,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
29,1954,Padma Bhushan,Shri,Sukumar,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
804,1970,Padma Shri,Dr.,Sunil Kumar Bhattacharya,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
760,1970,Padma Vibhushan,Grp.Capt.,Suranjan,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
43,1954,Padma Shri,Shri,Surinder Kumar Dey,Male,West Bengal,West Bengal,west-bengal,india,Civil Service,civil-service
365,1963,Padma Shri,Shri,Ahindra Chowdhury,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1644,1983,Padma Shri,Shri,Amitabha Chaudhuri,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
764,1970,Padma Bhushan,Dr.,Amiya Chakravarty,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2993,2005,Padma Shri,Prof.,Amiya Kumar Bagchi,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1868,1987,Padma Bhushan,Shri,Annada Sankar Ray,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1445,1976,Padma Shri,Smt.,Ashapurna Debi,Female,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2049,1990,Padma Shri,Prof.,Ashin Das Gupta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
534,1967,Padma Bhushan,Shri,Asoke Kumar Sarkar,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
3728,2011,Padma Shri,Shri,Barun Mazumder,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1311,1975,Padma Vibhushan,Dr.,Basanti Dulal Nag Chaudhuri,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2001,1990,Padma Vibhushan,Prof.,Bhabatosh Datta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1241,1974,Padma Bhushan,Prof.,Bhupati Mohan Sen,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
4170,2015,Padma Shri,Prof.,Bimal Kumar Roy,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
717,1969,Padma Shri,Shri,Brahm Nath 'Qasir' Datta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
777,1970,Padma Bhushan,Shri,Buddhadeva Bose,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2368,1998,Padma Bhushan,Prof.,Debi Prasad Chattopadhyaya,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
3382,2009,Padma Vibhushan,Prof.,Debi Prasad Chattopadhyaya,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
223,1960,Padma Bhushan,Shri,Haridas Siddhanta Vagish,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2015,1990,Padma Bhushan,Prof.,Hirendra Nath Mukerjee,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1357,1975,Padma Shri,Shri,Jatindra Mohan Dutta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2915,2004,Padma Shri,Shri,Kanhaiyalal,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
644,1968,Padma Shri,Shri,Kedar,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
825,1970,Padma Shri,Shri,Kumud Ranjan Mallick,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
3040,2006,Padma Vibhushan,Smt.,Mahasweta,Female,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1511,1977,Padma Shri,Smt.,Maitraye,Female,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2542,2000,Padma Shri,Smt.,Nabaneeta Dev Sen,Female,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
219,1960,Padma Bhushan,Shri,Kazi Nazrul Islam,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
676,1969,Padma Bhushan,Dr.,Niharranjan,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
497,1966,Padma Shri,Prof.,Nirmal Kumar Bose,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
187,1959,Padma Bhushan,Shri,Nirmal Kumar Sidhanta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2326,1992,Padma Shri,Shri,Nisith Ranjan Ray,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
833,1970,Padma Shri,Shri,P.,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
965,1971,Padma Shri,Shri,Pramatha Nath Bishi,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1323,1975,Padma Bhushan,Dr.,Pratul Chandra Gupta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
278,1961,Padma Shri,Shri,Premendra,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1504,1977,Padma Shri,Shri,Pritish,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
93,1956,Padma Bhushan,Shri,Rajshekhar,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
3608,2010,Padma Shri,Prof.,Ramaranjan Mukherji (Posthmous),Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
3967,2013,Padma Shri,Shri,Salik,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
3673,2011,Padma Bhushan,Shri,Sankha,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
4,1954,Padma Vibhushan,Dr.,Satyendra Nath Bose,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1757,1985,Padma Bhushan,Prof.,Shiba Prasad Chatterjee,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
302,1962,Padma Bhushan,Dr.,Sisir Kumar Mitra,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2783,2003,Padma Bhushan,Shri,Subhas,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1610,1983,Padma Bhushan,Prof.,Subodh Chandra Sen Gupta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
1121,1972,Padma Shri,Shri,Sudhindra @ Badal Sircar Sircar,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
606,1968,Padma Bhushan,Dr.,Sudhir Ranjan Sen Gupta,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
2011,1990,Padma Bhushan,Dr.,Sukumar,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
346,1963,Padma Vibhushan,Dr.,Suniti Kumar Chatterjee,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
57,1955,Padma Bhushan,Dr.,Suniti Kumar Chatterji,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
678,1969,Padma Bhushan,Dr.,Tarasankar,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
340,1962,Padma Shri,Shri,Tarashankar,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
424,1965,Padma Bhushan,Dr.,Triguna,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
400,1964,Padma Bhushan,Shri,Tushar Kanti Ghosh,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
789,1970,Padma Bhushan,Shri,Vivekananda,Male,West Bengal,West Bengal,west-bengal,india,Literature and Education,literature-education
792,1970,Padma Shri,Dr.,Ajit Kumar Basu,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
1058,1972,Padma Shri,Dr.,Amiya Bhushon Kar,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
2030,1990,Padma Shri,Dr.,Anutosh Datta,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
1680,1984,Padma Bhushan,Prof. (Mrs.),Archana Sharma,Female,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
1770,1985,Padma Shri,Dr.,Biswaranjan Chatterjee,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
444,1965,Padma Shri,Dr.,Dwijendra Nath Mukerjee,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
1573,1982,Padma Shri,Dr.,Gopal Krishna Saraf,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
4052,2014,Padma Shri,Prof. (Dr.) (Ms.),Indira,Female,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
98,1956,Padma Shri,Dr.,Isaac,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
422,1965,Padma Bhushan,Dr.,Joges Chandra Banerjea,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
600,1968,Padma Bhushan,Dr.,Jyotish Chandra Ray,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
55,1955,Padma Bhushan,Dr.,Lalit Mohan Banerjee,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
1259,1974,Padma Shri,Dr.,Mani Kumar Chhetri,Male,West Bengal,West Bengal,west-bengal,india,Medicine,medicine
